stem_id,plot,date,location,species,dbh,canopy,genus_species,common_name,functional_group,treatment_number,thin_lvl,burn_szn,notes
1942,10,5/21/2021,FB,PIEC,13.7,I,Pinus echinata,shortleaf pine,pyrophyte,1,control,,
1943,10,5/21/2021,FB,PIEC,12.6,I,Pinus echinata,shortleaf pine,pyrophyte,1,control,,
1944,10,5/21/2021,FB,FAGR,5.8,S,Fagus grandifolia,American beech,mesophyte,1,control,,
1945,10,5/21/2021,FB,PIEC,8.8,I,Pinus echinata,shortleaf pine,pyrophyte,1,control,,
1946,10,5/21/2021,4,PRUNUS,12.9,I,Prunus sp.,cherry,intermediate,1,control,,
1947,10,5/21/2021,4,SW,17,I,Oxydendrum arboreum,sourwood,intermediate,1,control,,
1948,10,5/21/2021,4,SW,7.8,I,Oxydendrum arboreum,sourwood,intermediate,1,control,,
1949,10,5/21/2021,4,SW,18.5,I,Oxydendrum arboreum,sourwood,intermediate,1,control,,
1950,10,5/21/2021,4,SW,7.5,S,Oxydendrum arboreum,sourwood,intermediate,1,control,,
1951,10,5/21/2021,4,SW,10.8,I,Oxydendrum arboreum,sourwood,intermediate,1,control,,
1952,10,5/21/2021,4,PITA,35.2,C,Pinus taeda,loblolly pine,pyrophyte,1,control,,
1953,10,5/21/2021,4,SW,9.5,S,Oxydendrum arboreum,sourwood,intermediate,1,control,,
1954,10,5/21/2021,4,NYSY,29.6,C,Nyssa sylvatica,black gum,mesophyte,1,control,,
1955,10,5/21/2021,4,PITA,41.8,C,Pinus taeda,loblolly pine,pyrophyte,1,control,,
1956,10,5/21/2021,4,SW,16.4,I,Oxydendrum arboreum,sourwood,intermediate,1,control,,
1957,10,5/21/2021,4,SW,3.2,S,Oxydendrum arboreum,sourwood,intermediate,1,control,,
1958,10,5/21/2021,E,ACRU,26.8,C,Acer rubrum,red maple,mesophyte,1,control,,
1959,10,5/21/2021,4,QUNI,13.2,I,Quercus nigra,water oak,mesophyte,1,control,,
1960,10,5/21/2021,4,QUNI,14.3,I,Quercus nigra,water oak,mesophyte,1,control,,
1961,10,5/21/2021,4,SW,10.8,I,Oxydendrum arboreum,sourwood,intermediate,1,control,,
1962,10,5/21/2021,4,SW,13.7,I,Oxydendrum arboreum,sourwood,intermediate,1,control,,
1963,10,5/21/2021,4,QUNI,26.3,I,Quercus nigra,water oak,mesophyte,1,control,,
1964,10,5/21/2021,4,PITA,40.5,C,Pinus taeda,loblolly pine,pyrophyte,1,control,,
1965,10,5/21/2021,4,PRUNUS,12.8,I,Prunus sp.,cherry,intermediate,1,control,,
1966,10,5/21/2021,4,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,,
1967,10,5/21/2021,4,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,,
1968,10,5/21/2021,4,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,,
1969,10,5/21/2021,4,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,,
1970,10,5/21/2021,4,QUNI,10,I,Quercus nigra,water oak,mesophyte,1,control,,
1971,10,5/21/2021,4,PITA,37.6,C,Pinus taeda,loblolly pine,pyrophyte,1,control,,
1972,10,5/21/2021,4,SW,10.8,I,Oxydendrum arboreum,sourwood,intermediate,1,control,,
1973,10,5/21/2021,4,SW,8.3,S,Oxydendrum arboreum,sourwood,intermediate,1,control,,
1974,10,5/21/2021,4,SW,7,S,Oxydendrum arboreum,sourwood,intermediate,1,control,,
1975,10,5/21/2021,4,LIST,4,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,,
1976,10,5/21/2021,E,SW,19,I,Oxydendrum arboreum,sourwood,intermediate,1,control,,
1977,10,5/21/2021,E,SW,12.5,I,Oxydendrum arboreum,sourwood,intermediate,1,control,,
1978,10,5/21/2021,E,SW,80.6,C,Oxydendrum arboreum,sourwood,intermediate,1,control,,
1979,10,5/21/2021,E,NYSY,9.6,I,Nyssa sylvatica,black gum,mesophyte,1,control,,
1980,10,5/21/2021,E,PITA,33.1,C,Pinus taeda,loblolly pine,pyrophyte,1,control,,
1981,10,5/21/2021,E,PITA,51.5,C,Pinus taeda,loblolly pine,pyrophyte,1,control,,
1982,10,5/21/2021,4,SW,4.5,S,Oxydendrum arboreum,sourwood,intermediate,1,control,,
1983,10,5/21/2021,4,LIST,5.4,S,Liquidambar styraciflua,sweetgum,mesophyte,1,control,,
1984,10,5/21/2021,4,NYSY,6.9,S,Nyssa sylvatica,black gum,mesophyte,1,control,,
1985,10,5/21/2021,4,PIEC,12.4,I,Pinus echinata,shortleaf pine,pyrophyte,1,control,,
1986,10,5/21/2021,4,QUNI,6,S,Quercus nigra,water oak,mesophyte,1,control,,
1987,10,5/21/2021,E,LIST,26.1,C,Liquidambar styraciflua,sweetgum,mesophyte,1,control,,
1988,10,5/21/2021,E,PRUNUS,5.9,S,Prunus sp.,cherry,intermediate,1,control,,
1989,10,5/21/2021,4,SW,9.9,I,Oxydendrum arboreum,sourwood,intermediate,1,control,,
1990,10,5/21/2021,E,COFL,5.2,S,Cornus florida,dogwood,mesophyte,1,control,,
1991,10,5/21/2021,E,LIST,13.1,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,,
1992,10,5/21/2021,E,LIST,13.7,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,,
1993,10,5/21/2021,E,LIST,11.2,I,Liquidambar styraciflua,sweetgum,mesophyte,1,control,,
1994,10,5/21/2021,FB,PITA,15.3,I,Pinus taeda,loblolly pine,pyrophyte,1,control,,
1995,10,5/21/2021,FB,PRUNUS,3,S,Prunus sp.,cherry,intermediate,1,control,,
1996,10,5/21/2021,FB,NYSY,3.5,S,Nyssa sylvatica,black gum,mesophyte,1,control,,
1997,10,5/21/2021,FB,PITA,5,S,Pinus taeda,loblolly pine,pyrophyte,1,control,,
1998,11,5/21/2021,1,PIEC,13.3,S,Pinus echinata,shortleaf pine,pyrophyte,4,medium,,
1999,11,5/21/2021,1,LIST,22.9,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2000,11,5/21/2021,1,QUNI,5.3,S,Quercus nigra,water oak,mesophyte,4,medium,,
2001,11,5/21/2021,1,LIST,11.8,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2002,11,5/21/2021,1,QUAL,7.3,I,Quercus alba,white oak,pyrophyte,4,medium,,
2003,11,5/21/2021,1,LIST,6.2,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2004,11,5/21/2021,1,NYSY,3.5,S,Nyssa sylvatica,black gum,mesophyte,4,medium,,
2005,11,5/21/2021,1,QUFA,20,C,Quercus falcata,southern red oak,pyrophyte,4,medium,,
2006,11,5/21/2021,1,QUNI,8.1,I,Quercus nigra,water oak,mesophyte,4,medium,,
2007,11,5/21/2021,E,PIEC,12.8,I,Pinus echinata,shortleaf pine,pyrophyte,4,medium,,
2008,11,5/21/2021,1,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2009,11,5/21/2021,1,LIST,6.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2010,11,5/21/2021,1,LIST,5.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2011,11,5/21/2021,1,QUAL,5.9,S,Quercus alba,white oak,pyrophyte,4,medium,,
2012,11,5/21/2021,1,JUVI,31.5,I,Juniperus virginiana,eastern red cedar,mesophyte,4,medium,,
2013,11,5/21/2021,1,QUAL,35.8,C,Quercus alba,white oak,pyrophyte,4,medium,,
2014,11,5/21/2021,1,NYSY,9.3,S,Nyssa sylvatica,black gum,mesophyte,4,medium,,
2015,11,5/21/2021,1,PRUNUS,15.1,I,Prunus sp.,cherry,intermediate,4,medium,,
2016,11,5/21/2021,1,FAGR,11.5,I,Fagus grandifolia,American beech,mesophyte,4,medium,,
2017,11,5/21/2021,1,COFL,5.6,S,Cornus florida,dogwood,mesophyte,4,medium,,
2018,11,5/21/2021,E,PITA,31.4,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
2019,11,5/21/2021,E,PITA,14.9,I,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
2020,11,5/21/2021,E,PITA,15.3,I,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
2021,11,5/21/2021,1,PRUNUS,15.4,I,Prunus sp.,cherry,intermediate,4,medium,,
2022,11,5/21/2021,1,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2023,11,5/21/2021,1,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2024,11,5/21/2021,1,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2025,11,5/21/2021,1,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2026,11,5/21/2021,1,VACCI,2.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2027,11,5/21/2021,E,LIST,23.9,C,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2028,11,5/21/2021,E,QUNI,20.9,C,Quercus nigra,water oak,mesophyte,4,medium,,
2029,11,5/21/2021,E,LIST,11.5,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2030,11,5/21/2021,E,QUNI,36.3,C,Quercus nigra,water oak,mesophyte,4,medium,,
2031,11,5/21/2021,E,FAGR,11.7,I,Fagus grandifolia,American beech,mesophyte,4,medium,,
2032,11,5/21/2021,FB,QUNI,18.5,C,Quercus nigra,water oak,mesophyte,4,medium,,
2033,11,5/21/2021,FB,PIEC,15.5,I,Pinus echinata,shortleaf pine,pyrophyte,4,medium,,
2034,11,5/21/2021,FB,PIEC,12.4,I,Pinus echinata,shortleaf pine,pyrophyte,4,medium,,
2035,11,5/21/2021,FB,QUNI,4.7,S,Quercus nigra,water oak,mesophyte,4,medium,,
2036,11,5/21/2021,2,QUAL,13.3,I,Quercus alba,white oak,pyrophyte,4,medium,,
2037,11,5/21/2021,2,PITA,19.5,I,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
2038,11,5/21/2021,2,ACRU,18.3,I,Acer rubrum,red maple,mesophyte,4,medium,,
2039,11,5/21/2021,2,QUAL,18.7,I,Quercus alba,white oak,pyrophyte,4,medium,,
2040,11,5/21/2021,2,QUAL,35.1,C,Quercus alba,white oak,pyrophyte,4,medium,,
2041,11,5/21/2021,2,QUAL,5,S,Quercus alba,white oak,pyrophyte,4,medium,,
2042,11,5/21/2021,2,LIST,4,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2043,11,5/21/2021,2,QUNI,5.8,S,Quercus nigra,water oak,mesophyte,4,medium,,
2044,11,5/21/2021,2,LIST,11.3,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2045,11,5/21/2021,2,JUVI,1.5,S,Juniperus virginiana,eastern red cedar,mesophyte,4,medium,,
2046,11,5/21/2021,2,QUAL,28,I,Quercus alba,white oak,pyrophyte,4,medium,,
2047,11,5/21/2021,2,COFL,5.5,I,Cornus florida,dogwood,mesophyte,4,medium,,
2048,11,5/21/2021,2,PRUNUS,13.5,I,Prunus sp.,cherry,intermediate,4,medium,,
2049,11,5/21/2021,2,PITA,33.2,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
2050,11,5/21/2021,E,PIEC,13.5,I,Pinus echinata,shortleaf pine,pyrophyte,4,medium,,
2051,11,5/21/2021,E,QUAL,13,S,Quercus alba,white oak,pyrophyte,4,medium,,
2052,11,5/21/2021,2,QUAL,9.9,I,Quercus alba,white oak,pyrophyte,4,medium,,
2053,11,5/21/2021,2,PIEC,24.8,C,Pinus echinata,shortleaf pine,pyrophyte,4,medium,,
2054,11,5/21/2021,2,LIST,8,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2055,11,5/21/2021,2,LIST,16.1,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2056,11,5/21/2021,2,QUNI,4.9,S,Quercus nigra,water oak,mesophyte,4,medium,,
2057,11,5/21/2021,2,LIST,17.5,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2058,11,5/21/2021,2,LIST,4.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2059,11,5/21/2021,2,LIST,8.3,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2060,11,5/21/2021,2,QUNI,5.3,S,Quercus nigra,water oak,mesophyte,4,medium,,
2061,11,5/21/2021,2,JUVI,10,I,Juniperus virginiana,eastern red cedar,mesophyte,4,medium,,
2062,11,5/21/2021,E,PIEC,37.3,C,Pinus echinata,shortleaf pine,pyrophyte,4,medium,,
2063,11,5/21/2021,E,QUAL,34.5,C,Quercus alba,white oak,pyrophyte,4,medium,,
2064,11,5/21/2021,E,LIST,12.1,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2065,11,5/21/2021,2,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2066,11,5/21/2021,2,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2067,11,5/21/2021,FB,LIST,1,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2068,11,5/21/2021,FB,LIST,21,C,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2069,11,5/21/2021,FB,PIEC,19.6,C,Pinus echinata,shortleaf pine,pyrophyte,4,medium,,
2070,11,5/21/2021,FB,QUNI,22.3,C,Quercus nigra,water oak,mesophyte,4,medium,,
2071,11,5/21/2021,FB,LIST,5.4,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2072,11,5/21/2021,FB,ACRU,8.8,I,Acer rubrum,red maple,mesophyte,4,medium,,
2073,11,5/21/2021,FB,FAGR,2.1,S,Fagus grandifolia,American beech,mesophyte,4,medium,,
2074,11,5/21/2021,FB,LIST,2.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2075,11,5/21/2021,3,VACCI,2,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2076,11,5/21/2021,3,LIST,16,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2077,11,5/21/2021,3,SW,29,I,Oxydendrum arboreum,sourwood,intermediate,4,medium,,
2078,11,5/21/2021,3,PIEC,19.3,I,Pinus echinata,shortleaf pine,pyrophyte,4,medium,,
2079,11,5/21/2021,3,QUNI,8,S,Quercus nigra,water oak,mesophyte,4,medium,,
2080,11,5/21/2021,3,QUNI,8.8,I,Quercus nigra,water oak,mesophyte,4,medium,,
2081,11,5/21/2021,3,LIST,2.8,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2082,11,5/21/2021,3,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2083,11,5/21/2021,3,VACCI,3,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2084,11,5/21/2021,3,VACCI,3,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2085,11,5/21/2021,3,VACCI,3,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2086,11,5/21/2021,3,PITA,20,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
2087,11,5/21/2021,3,PITA,10.4,I,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
2088,11,5/21/2021,3,PITA,21,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
2089,11,5/21/2021,3,PITA,18.1,I,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
2090,11,5/21/2021,3,QUAL,9,I,Quercus alba,white oak,pyrophyte,4,medium,,
2091,11,5/21/2021,3,QUNI,8.8,I,Quercus nigra,water oak,mesophyte,4,medium,,
2092,11,5/21/2021,3,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2093,11,5/21/2021,3,QUNI,27,C,Quercus nigra,water oak,mesophyte,4,medium,,
2094,11,5/21/2021,3,LIST,24.1,C,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2095,11,5/21/2021,3,LIST,12.8,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2096,11,5/21/2021,3,VACCI,12.6,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2097,11,5/21/2021,3,JUVI,23.5,I,Juniperus virginiana,eastern red cedar,mesophyte,4,medium,,
2098,11,5/21/2021,3,PIEC,14,I,Pinus echinata,shortleaf pine,pyrophyte,4,medium,,
2099,11,5/21/2021,3,QUNI,7.5,I,Quercus nigra,water oak,mesophyte,4,medium,,
2100,11,5/21/2021,3,QUAL,6,S,Quercus alba,white oak,pyrophyte,4,medium,,
2101,11,5/21/2021,3,QUAL,15.6,I,Quercus alba,white oak,pyrophyte,4,medium,,
2102,11,5/21/2021,3,PIEC,12.3,I,Pinus echinata,shortleaf pine,pyrophyte,4,medium,,
2103,11,5/21/2021,3,PITA,35.2,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
2104,11,5/21/2021,3,PIEC,27.6,C,Pinus echinata,shortleaf pine,pyrophyte,4,medium,,
2105,11,5/21/2021,3,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2106,11,5/21/2021,3,PRUNUS,9.5,I,Prunus sp.,cherry,intermediate,4,medium,,
2107,11,5/21/2021,3,PIEC,8.5,S,Pinus echinata,shortleaf pine,pyrophyte,4,medium,,
2108,11,5/21/2021,3,COFL,3,S,Cornus florida,dogwood,mesophyte,4,medium,,
2109,11,5/21/2021,3,QUNI,11.1,I,Quercus nigra,water oak,mesophyte,4,medium,,
2110,11,5/21/2021,3,ACRU,5.3,S,Acer rubrum,red maple,mesophyte,4,medium,,
2111,11,5/21/2021,3,PITA,35.2,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
2112,11,5/21/2021,3,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2113,11,5/21/2021,3,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2114,11,5/21/2021,3,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2115,11,5/21/2021,3,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2116,11,5/21/2021,3,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2117,11,5/21/2021,3,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2118,11,5/21/2021,3,VACCI,1.5,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2119,11,5/21/2021,3,COFL,8.7,I,Cornus florida,dogwood,mesophyte,4,medium,,
2120,11,5/21/2021,E,QUNI,29,C,Quercus nigra,water oak,mesophyte,4,medium,,
2121,11,5/21/2021,E,LITU,26.8,C,Liquidambar styraciflua,tulip poplar,mesophyte,4,medium,,
2122,11,5/21/2021,E,QUAL,6.8,S,Quercus alba,white oak,pyrophyte,4,medium,,
2123,11,5/21/2021,E,FAGR,35,C,Fagus grandifolia,American beech,mesophyte,4,medium,,
2124,11,5/21/2021,E,ACRU,18.8,I,Acer rubrum,red maple,mesophyte,4,medium,,
2125,11,5/21/2021,FB,LITU,15.9,I,Liquidambar styraciflua,tulip poplar,mesophyte,4,medium,,
2126,11,5/21/2021,FB,LIST,5.8,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2127,11,5/21/2021,4,QUAL,33.8,C,Quercus alba,white oak,pyrophyte,4,medium,,
2128,11,5/21/2021,4,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2129,11,5/21/2021,4,LIST,1.5,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2130,11,5/21/2021,4,LIST,2,S,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2131,11,5/21/2021,4,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2132,11,5/21/2021,4,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2133,11,5/21/2021,4,VACCI,1,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2134,11,5/21/2021,4,QUNI,14.4,I,Quercus nigra,water oak,mesophyte,4,medium,,
2135,11,5/21/2021,E,QUNI,21.1,C,Quercus nigra,water oak,mesophyte,4,medium,,
2136,11,5/21/2021,4,LIST,11.6,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2137,11,5/21/2021,4,PITA,46.4,D,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
2138,11,5/21/2021,4,LIST,10.1,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2139,11,5/21/2021,4,NYSY,4.2,S,Nyssa sylvatica,black gum,mesophyte,4,medium,,
2140,11,5/21/2021,4,QUAL,6.8,I,Quercus alba,white oak,pyrophyte,4,medium,,
2141,11,5/21/2021,4,QUNI,9.9,I,Quercus nigra,water oak,mesophyte,4,medium,,
2142,11,5/21/2021,4,ACRU,4.9,I,Acer rubrum,red maple,mesophyte,4,medium,,
2143,11,5/21/2021,4,LIST,11.5,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2144,11,5/21/2021,4,QUAL,27.5,C,Quercus alba,white oak,pyrophyte,4,medium,,
2145,11,5/21/2021,4,LIST,22.5,C,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2146,11,5/21/2021,4,QUNI,18.8,I,Quercus nigra,water oak,mesophyte,4,medium,,
2147,11,5/21/2021,4,FAGR,14.5,I,Fagus grandifolia,American beech,mesophyte,4,medium,,
2148,11,5/21/2021,4,PRUNUS,14.8,I,Prunus sp.,cherry,intermediate,4,medium,,
2149,11,5/21/2021,4,NYSY,4.5,S,Nyssa sylvatica,black gum,mesophyte,4,medium,,
2150,11,5/21/2021,4,QUAL,2,S,Quercus alba,white oak,pyrophyte,4,medium,,
2151,11,5/21/2021,4,LIST,8.5,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2152,11,5/21/2021,4,QUAL,2.8,S,Quercus alba,white oak,pyrophyte,4,medium,,
2153,11,5/21/2021,4,PRUNUS,9.3,I,Prunus sp.,cherry,intermediate,4,medium,,
2154,11,5/21/2021,E,QUAL,40.2,D,Quercus alba,white oak,pyrophyte,4,medium,,
2155,11,5/21/2021,E,QUAL,27.5,C,Quercus alba,white oak,pyrophyte,4,medium,,
2156,11,5/21/2021,E,LIST,14.7,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2157,11,5/21/2021,E,LIST,39.7,C,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2158,11,5/21/2021,4,NYSY,2,S,Nyssa sylvatica,black gum,mesophyte,4,medium,,
2159,11,5/21/2021,4,NYSY,6.7,I,Nyssa sylvatica,black gum,mesophyte,4,medium,,
2160,11,5/21/2021,4,LIST,10.9,I,Liquidambar styraciflua,sweetgum,mesophyte,4,medium,,
2161,11,5/21/2021,4,QUNI,6,S,Quercus nigra,water oak,mesophyte,4,medium,,
2162,11,5/21/2021,4,VACCI,8,S,Vaccinium sp.,blueberry,mesophyte,4,medium,,
2163,11,5/21/2021,4,PITA,16,I,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
2164,11,5/21/2021,E,QUNI,30,I,Quercus nigra,water oak,mesophyte,4,medium,,
2165,11,5/21/2021,E,PITA,38,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
2166,11,5/21/2021,E,PITA,31.8,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
2167,11,5/21/2021,4,PRUNUS,13.8,I,Prunus sp.,cherry,intermediate,4,medium,,
2168,11,5/21/2021,E,QUNI,37,C,Quercus nigra,water oak,mesophyte,4,medium,,
2169,11,5/21/2021,E,PITA,19,I,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
2170,11,5/21/2021,4,QUNI,18.2,I,Quercus nigra,water oak,mesophyte,4,medium,,
2171,11,5/21/2021,E,FAGR,8.7,I,Fagus grandifolia,American beech,mesophyte,4,medium,,
2172,11,5/21/2021,FB,ACRU,32.8,C,Acer rubrum,red maple,mesophyte,4,medium,,
2173,11,5/21/2021,FB,PITA,26.1,C,Pinus taeda,loblolly pine,pyrophyte,4,medium,,
2174,11,5/21/2021,FB,PIEC,31.2,C,Pinus echinata,shortleaf pine,pyrophyte,4,medium,,
